name,count,years,F,recent_count,recent_count_per_k,count_per_k,phonetic,phonetic_relative_f,other_spellings
elio,13755,"[[1941, 5], [1942, 5], [1943, 10], [1944, 5], [1945, 10], [1946, 5], [1947, 15], [1948, 10], [1949, 10], [1950, 15], [1951, 15], [1952, 15], [1953, 15], [1954, 15], [1955, 15], [1956, 15], [1957, 15], [1958, 15], [1959, 10], [1960, 10], [1961, 20], [1962, 15], [1963, 15], [1964, 10], [1965, 5], [1966, 15], [1967, 10], [1968, 10], [1969, 5], [1970, 10], [1971, 5], [1972, 10], [1973, 10], [1974, 5], [1975, 5], [1976, 5], [1977, 5], [1978, 5], [1979, 5], [1980, 5], [1981, 10], [1982, 15], [1983, 5], [1984, 5], [1985, 5], [1986, 10], [1987, 10], [1988, 5], [1989, 5], [1990, 5], [1991, 10], [1992, 10], [1993, 10], [1994, 20], [1995, 30], [1996, 20], [1997, 30], [1998, 35], [1999, 40], [2000, 70], [2001, 90], [2002, 145], [2003, 130], [2004, 195], [2005, 200], [2006, 215], [2007, 205], [2008, 205], [2009, 250], [2010, 290], [2011, 270], [2012, 345], [2013, 375], [2014, 365], [2015, 485], [2016, 615], [2017, 605], [2018, 690], [2019, 695], [2020, 840], [2021, 1195], [2022, 1435], [2023, 1460], [2024, 1700]]",0.0054525627044711015,9235.0,1.9197728286142817,0.4056182028356413,/e.ljo/,0.002946810078090467,"[{""name"": ""elio"", ""relative_frequency"": 0.40533372624134373}, {""name"": ""eliot"", ""relative_frequency"": 0.3634890231324591}, {""name"": ""elyo"", ""relative_frequency"": 0.10711654633858848}, {""name"": ""h\u00e9lio"", ""relative_frequency"": 0.028878738765286578}, {""name"": ""\u00e9lio"", ""relative_frequency"": 0.09518196552232208}]"
eliot,12335,"[[1956, 5], [1984, 5], [1985, 10], [1986, 10], [1987, 5], [1988, 15], [1989, 15], [1990, 30], [1991, 50], [1992, 70], [1993, 75], [1994, 90], [1995, 100], [1996, 115], [1997, 135], [1998, 140], [1999, 190], [2000, 205], [2001, 285], [2002, 360], [2003, 455], [2004, 450], [2005, 515], [2006, 660], [2007, 630], [2008, 760], [2009, 680], [2010, 605], [2011, 560], [2012, 535], [2013, 500], [2014, 440], [2015, 450], [2016, 375], [2017, 420], [2018, 380], [2019, 405], [2020, 365], [2021, 350], [2022, 350], [2023, 265], [2024, 275]]",0.0012160518848804217,3185.0,0.6620981547521914,0.36374413173228903,/e.ljo/,0.002946810078090467,"[{""name"": ""elio"", ""relative_frequency"": 0.40533372624134373}, {""name"": ""eliot"", ""relative_frequency"": 0.3634890231324591}, {""name"": ""elyo"", ""relative_frequency"": 0.10711654633858848}, {""name"": ""h\u00e9lio"", ""relative_frequency"": 0.028878738765286578}, {""name"": ""\u00e9lio"", ""relative_frequency"": 0.09518196552232208}]"
eliott,28975,"[[1983, 5], [1984, 5], [1985, 10], [1986, 5], [1987, 30], [1988, 30], [1989, 40], [1990, 65], [1991, 75], [1992, 100], [1993, 110], [1994, 120], [1995, 125], [1996, 145], [1997, 160], [1998, 205], [1999, 315], [2000, 370], [2001, 410], [2002, 575], [2003, 630], [2004, 775], [2005, 855], [2006, 880], [2007, 985], [2008, 1025], [2009, 1135], [2010, 1065], [2011, 1190], [2012, 1245], [2013, 1035], [2014, 1105], [2015, 1160], [2016, 1280], [2017, 1495], [2018, 1410], [2019, 1505], [2020, 1525], [2021, 1545], [2022, 1425], [2023, 1415], [2024, 1390]]",0.0031061259706643657,12990.0,2.7003626468543063,0.8544374719856567,/e.ljɔt/,0.0031061259706643657,"[{""name"": ""eliott"", ""relative_frequency"": 1.0}]"
elisa,46610,"[[1941, 30], [1942, 20], [1943, 35], [1944, 20], [1945, 15], [1946, 25], [1947, 20], [1948, 30], [1949, 25], [1950, 15], [1951, 15], [1952, 10], [1953, 20], [1954, 20], [1955, 20], [1956, 20], [1957, 30], [1958, 20], [1959, 25], [1960, 30], [1961, 20], [1962, 25], [1963, 45], [1964, 35], [1965, 45], [1966, 50], [1967, 35], [1968, 50], [1969, 75], [1970, 105], [1971, 100], [1972, 115], [1973, 125], [1974, 100], [1975, 105], [1976, 125], [1977, 155], [1978, 160], [1979, 255], [1980, 305], [1981, 260], [1982, 240], [1983, 230], [1984, 275], [1985, 250], [1986, 275], [1987, 265], [1988, 330], [1989, 335], [1990, 395], [1991, 570], [1992, 555], [1993, 490], [1994, 530], [1995, 1070], [1996, 1875], [1997, 1940], [1998, 2065], [1999, 1870], [2000, 2260], [2001, 2180], [2002, 2255], [2003, 2285], [2004, 1925], [2005, 1790], [2006, 1715], [2007, 1510], [2008, 1470], [2009, 1490], [2010, 1380], [2011, 1430], [2012, 1340], [2013, 1080], [2014, 960], [2015, 890], [2016, 780], [2017, 660], [2018, 530], [2019, 515], [2020, 455], [2021, 410], [2022, 380], [2023, 320], [2024, 305]]",1.0,4355.0,0.9053178850693229,1.374472150793838,/e.li.za/,1.0,"[{""name"": ""elisa"", ""relative_frequency"": 0.9235189221319596}, {""name"": ""eliza"", ""relative_frequency"": 0.03744798890429958}, {""name"": ""\u00e9lisa"", ""relative_frequency"": 0.03903308896374084}]"
elisabeth,126045,"[[1941, 865], [1942, 1020], [1943, 1125], [1944, 1170], [1945, 1270], [1946, 2540], [1947, 2805], [1948, 4055], [1949, 3975], [1950, 3780], [1951, 3790], [1952, 4435], [1953, 4440], [1954, 4375], [1955, 4445], [1956, 4095], [1957, 4350], [1958, 4235], [1959, 4315], [1960, 4110], [1961, 4045], [1962, 3745], [1963, 3905], [1964, 3510], [1965, 3465], [1966, 3140], [1967, 2795], [1968, 2835], [1969, 2595], [1970, 2695], [1971, 2600], [1972, 2515], [1973, 2265], [1974, 1760], [1975, 1555], [1976, 1265], [1977, 1255], [1978, 1070], [1979, 1050], [1980, 970], [1981, 905], [1982, 780], [1983, 660], [1984, 570], [1985, 525], [1986, 435], [1987, 460], [1988, 405], [1989, 415], [1990, 390], [1991, 370], [1992, 355], [1993, 315], [1994, 300], [1995, 270], [1996, 255], [1997, 245], [1998, 220], [1999, 175], [2000, 175], [2001, 190], [2002, 180], [2003, 150], [2004, 150], [2005, 140], [2006, 130], [2007, 125], [2008, 125], [2009, 130], [2010, 135], [2011, 140], [2012, 165], [2013, 145], [2014, 155], [2015, 140], [2016, 160], [2017, 140], [2018, 165], [2019, 150], [2020, 155], [2021, 155], [2022, 150], [2023, 170], [2024, 145]]",0.9994843111587132,1390.0,0.2889533548212075,3.716913586071858,/e.li.za.bɛt/,0.9995017056997202,"[{""name"": ""elisabeth"", ""relative_frequency"": 0.9662693089041359}, {""name"": ""elizabeth"", ""relative_frequency"": 0.03373069109586416}]"
elise,72185,"[[1941, 340], [1942, 365], [1943, 310], [1944, 295], [1945, 260], [1946, 385], [1947, 340], [1948, 355], [1949, 280], [1950, 300], [1951, 285], [1952, 270], [1953, 230], [1954, 230], [1955, 230], [1956, 200], [1957, 220], [1958, 220], [1959, 195], [1960, 170], [1961, 185], [1962, 175], [1963, 180], [1964, 185], [1965, 155], [1966, 185], [1967, 180], [1968, 200], [1969, 235], [1970, 290], [1971, 340], [1972, 365], [1973, 335], [1974, 390], [1975, 510], [1976, 500], [1977, 650], [1978, 810], [1979, 1090], [1980, 1375], [1981, 1345], [1982, 1380], [1983, 1675], [1984, 1525], [1985, 1440], [1986, 1540], [1987, 1480], [1988, 1520], [1989, 1430], [1990, 1570], [1991, 1595], [1992, 1425], [1993, 1425], [1994, 1445], [1995, 1610], [1996, 1525], [1997, 1560], [1998, 1535], [1999, 1670], [2000, 1855], [2001, 1910], [2002, 1755], [2003, 1635], [2004, 1690], [2005, 1435], [2006, 1365], [2007, 1335], [2008, 1365], [2009, 1510], [2010, 1410], [2011, 1315], [2012, 1210], [2013, 1110], [2014, 1065], [2015, 1080], [2016, 1140], [2017, 1055], [2018, 890], [2019, 780], [2020, 675], [2021, 620], [2022, 545], [2023, 470], [2024, 455]]",0.9976449400845051,6630.0,1.378245138463745,2.1286477623911866,/e.liz/,0.9978179951225773,"[{""name"": ""elise"", ""relative_frequency"": 0.9265177769220896}, {""name"": ""\u00e9lise"", ""relative_frequency"": 0.07348222307791041}]"
eliza,1890,"[[1964, 5], [1967, 5], [1969, 5], [1972, 5], [1973, 5], [1974, 5], [1975, 5], [1976, 5], [1977, 5], [1979, 5], [1980, 5], [1981, 10], [1982, 10], [1983, 5], [1984, 5], [1985, 5], [1986, 10], [1988, 5], [1989, 5], [1990, 5], [1991, 5], [1992, 10], [1993, 5], [1994, 10], [1995, 15], [1996, 20], [1997, 30], [1998, 30], [1999, 15], [2000, 35], [2001, 40], [2002, 45], [2003, 65], [2004, 65], [2005, 45], [2006, 90], [2007, 65], [2008, 65], [2009, 65], [2010, 65], [2011, 85], [2012, 75], [2013, 70], [2014, 75], [2015, 75], [2016, 60], [2017, 80], [2018, 75], [2019, 95], [2020, 80], [2021, 70], [2022, 40], [2023, 55], [2024, 55]]",1.0,610.0,0.12680686794311985,0.05573379886291255,/e.li.za/,1.0,"[{""name"": ""elisa"", ""relative_frequency"": 0.9235189221319596}, {""name"": ""eliza"", ""relative_frequency"": 0.03744798890429958}, {""name"": ""\u00e9lisa"", ""relative_frequency"": 0.03903308896374084}]"
elizabeth,4400,"[[1941, 5], [1942, 10], [1943, 10], [1944, 10], [1945, 20], [1946, 20], [1947, 40], [1948, 75], [1949, 50], [1950, 55], [1951, 60], [1952, 105], [1953, 90], [1954, 70], [1955, 70], [1956, 90], [1957, 80], [1958, 65], [1959, 85], [1960, 90], [1961, 75], [1962, 75], [1963, 80], [1964, 60], [1965, 60], [1966, 70], [1967, 95], [1968, 70], [1969, 65], [1970, 95], [1971, 100], [1972, 100], [1973, 100], [1974, 90], [1975, 80], [1976, 85], [1977, 80], [1978, 60], [1979, 65], [1980, 65], [1981, 60], [1982, 60], [1983, 45], [1984, 35], [1985, 40], [1986, 30], [1987, 35], [1988, 45], [1989, 45], [1990, 40], [1991, 30], [1992, 40], [1993, 25], [1994, 35], [1995, 40], [1996, 35], [1997, 25], [1998, 10], [1999, 25], [2000, 25], [2001, 20], [2002, 30], [2003, 20], [2004, 25], [2005, 30], [2006, 30], [2007, 20], [2008, 25], [2009, 25], [2010, 30], [2011, 30], [2012, 45], [2013, 40], [2014, 40], [2015, 40], [2016, 60], [2017, 55], [2018, 45], [2019, 55], [2020, 60], [2021, 70], [2022, 75], [2023, 70], [2024, 65]]",1.0,555.0,0.11537346181710084,0.1297506428554578,/e.li.za.bɛt/,0.9995017056997202,"[{""name"": ""elisabeth"", ""relative_frequency"": 0.9662693089041359}, {""name"": ""elizabeth"", ""relative_frequency"": 0.03373069109586416}]"
ella,10445,"[[1941, 5], [1942, 5], [1943, 10], [1944, 5], [1945, 5], [1949, 5], [1954, 5], [1955, 5], [1956, 5], [1960, 5], [1961, 5], [1962, 5], [1963, 5], [1965, 5], [1968, 5], [1972, 15], [1973, 15], [1974, 30], [1975, 15], [1976, 5], [1977, 15], [1978, 15], [1979, 5], [1980, 10], [1981, 10], [1982, 5], [1983, 10], [1984, 10], [1985, 10], [1986, 10], [1987, 15], [1988, 35], [1989, 40], [1990, 45], [1991, 55], [1992, 55], [1993, 45], [1994, 60], [1995, 65], [1996, 75], [1997, 70], [1998, 85], [1999, 80], [2000, 85], [2001, 105], [2002, 125], [2003, 185], [2004, 200], [2005, 230], [2006, 220], [2007, 245], [2008, 280], [2009, 285], [2010, 310], [2011, 360], [2012, 345], [2013, 330], [2014, 305], [2015, 320], [2016, 345], [2017, 360], [2018, 515], [2019, 550], [2020, 645], [2021, 840], [2022, 830], [2023, 730], [2024, 715]]",1.0,5530.0,1.1495770159433651,0.3080103328693765,/ɛ.la/,1.0,"[{""name"": ""ella"", ""relative_frequency"": 1.0}]"
ellie,5675,"[[1982, 5], [1983, 5], [1984, 10], [1985, 5], [1986, 5], [1987, 10], [1988, 10], [1989, 5], [1991, 15], [1992, 5], [1993, 5], [1994, 5], [1995, 15], [1996, 5], [1997, 10], [1998, 5], [1999, 5], [2000, 15], [2001, 10], [2002, 10], [2003, 15], [2004, 15], [2005, 20], [2006, 60], [2007, 60], [2008, 50], [2009, 55], [2010, 90], [2011, 125], [2012, 180], [2013, 205], [2014, 240], [2015, 315], [2016, 300], [2017, 355], [2018, 345], [2019, 355], [2020, 470], [2021, 570], [2022, 520], [2023, 570], [2024, 600]]",0.9982378854625551,4085.0,0.8491902549961386,0.1673488405010734,/ɛ.li/,0.9736680955296999,"[{""name"": ""ellie"", ""relative_frequency"": 0.6950398040416411}, {""name"": ""elly"", ""relative_frequency"": 0.15125535823637476}, {""name"": ""hailey"", ""relative_frequency"": 0.15370483772198407}]"
elliot,9075,"[[1983, 5], [1984, 10], [1985, 5], [1986, 15], [1987, 10], [1988, 30], [1989, 40], [1990, 45], [1991, 60], [1992, 95], [1993, 95], [1994, 110], [1995, 115], [1996, 115], [1997, 130], [1998, 140], [1999, 160], [2000, 175], [2001, 240], [2002, 240], [2003, 280], [2004, 300], [2005, 290], [2006, 315], [2007, 345], [2008, 350], [2009, 415], [2010, 360], [2011, 360], [2012, 385], [2013, 360], [2014, 315], [2015, 350], [2016, 395], [2017, 355], [2018, 330], [2019, 350], [2020, 305], [2021, 320], [2022, 285], [2023, 250], [2024, 225]]",0.0049586776859504135,2815.0,0.5851825135407908,0.26761070088938166,/ɛ.ljɔt/,0.005932203389830509,"[{""name"": ""elliot"", ""relative_frequency"": 0.7690677966101694}, {""name"": ""elliott"", ""relative_frequency"": 0.2309322033898305}]"
elliott,2725,"[[1983, 5], [1984, 5], [1987, 5], [1988, 10], [1989, 25], [1990, 30], [1991, 25], [1992, 35], [1993, 30], [1994, 35], [1995, 55], [1996, 50], [1997, 35], [1998, 50], [1999, 50], [2000, 50], [2001, 50], [2002, 55], [2003, 50], [2004, 80], [2005, 95], [2006, 75], [2007, 70], [2008, 100], [2009, 95], [2010, 95], [2011, 120], [2012, 80], [2013, 80], [2014, 95], [2015, 90], [2016, 125], [2017, 120], [2018, 120], [2019, 110], [2020, 115], [2021, 125], [2022, 85], [2023, 105], [2024, 95]]",0.009174311926605505,1000.0,0.20788011138216367,0.08035693222298237,/ɛ.ljɔt/,0.005932203389830509,"[{""name"": ""elliot"", ""relative_frequency"": 0.7690677966101694}, {""name"": ""elliott"", ""relative_frequency"": 0.2309322033898305}]"
elly,1235,"[[1943, 5], [1975, 5], [1984, 5], [1989, 5], [1992, 10], [1997, 10], [1999, 5], [2000, 10], [2002, 5], [2003, 5], [2005, 10], [2006, 50], [2007, 50], [2008, 30], [2009, 40], [2010, 45], [2011, 50], [2012, 65], [2013, 70], [2014, 65], [2015, 60], [2016, 70], [2017, 85], [2018, 75], [2019, 65], [2020, 65], [2021, 75], [2022, 65], [2023, 75], [2024, 60]]",0.8947368421052632,635.0,0.13200387072767394,0.03641864634692963,/ɛ.li/,0.9736680955296999,"[{""name"": ""ellie"", ""relative_frequency"": 0.6950398040416411}, {""name"": ""elly"", ""relative_frequency"": 0.15125535823637476}, {""name"": ""hailey"", ""relative_frequency"": 0.15370483772198407}]"
eloan,2410,"[[1993, 5], [1996, 5], [1997, 5], [1999, 10], [2000, 5], [2001, 10], [2002, 10], [2003, 15], [2004, 20], [2005, 35], [2006, 60], [2007, 90], [2008, 95], [2009, 140], [2010, 155], [2011, 170], [2012, 155], [2013, 165], [2014, 135], [2015, 140], [2016, 125], [2017, 105], [2018, 120], [2019, 95], [2020, 115], [2021, 115], [2022, 105], [2023, 120], [2024, 85]]",0.004149377593360996,985.0,0.2047619097114312,0.07106796574583028,/e.lɔ.ɑ̃/,0.004149377593360996,"[{""name"": ""eloan"", ""relative_frequency"": 1.0}]"
eloane,2755,"[[1997, 5], [1998, 5], [2000, 5], [2001, 5], [2002, 15], [2003, 45], [2004, 90], [2005, 110], [2006, 125], [2007, 190], [2008, 180], [2009, 285], [2010, 250], [2011, 240], [2012, 260], [2013, 160], [2014, 160], [2015, 115], [2016, 100], [2017, 100], [2018, 65], [2019, 45], [2020, 45], [2021, 50], [2022, 30], [2023, 40], [2024, 35]]",0.9981851179673321,510.0,0.10601885680490347,0.08124159569699686,/e.lɔ.an/,0.9981851179673321,"[{""name"": ""eloane"", ""relative_frequency"": 1.0}]"
eloi,5690,"[[1941, 40], [1942, 35], [1943, 30], [1944, 35], [1945, 35], [1946, 25], [1947, 45], [1948, 45], [1949, 35], [1950, 40], [1951, 35], [1952, 25], [1953, 40], [1954, 30], [1955, 25], [1956, 40], [1957, 15], [1958, 30], [1959, 25], [1960, 20], [1961, 25], [1962, 35], [1963, 25], [1964, 25], [1965, 20], [1966, 30], [1967, 30], [1968, 10], [1969, 20], [1970, 25], [1971, 25], [1972, 15], [1973, 15], [1974, 10], [1975, 15], [1976, 25], [1977, 20], [1978, 15], [1979, 15], [1980, 20], [1981, 20], [1982, 20], [1983, 25], [1984, 30], [1985, 25], [1986, 35], [1987, 30], [1988, 35], [1989, 35], [1990, 45], [1991, 45], [1992, 65], [1993, 60], [1994, 65], [1995, 80], [1996, 85], [1997, 90], [1998, 110], [1999, 150], [2000, 140], [2001, 140], [2002, 155], [2003, 180], [2004, 185], [2005, 180], [2006, 195], [2007, 200], [2008, 190], [2009, 200], [2010, 225], [2011, 175], [2012, 170], [2013, 155], [2014, 145], [2015, 110], [2016, 120], [2017, 100], [2018, 80], [2019, 85], [2020, 105], [2021, 90], [2022, 85], [2023, 85], [2024, 75]]",0.005272407732864675,825.0,0.17150109189028503,0.16779117223808063,/e.lwa/,0.004457652303120356,"[{""name"": ""eloi"", ""relative_frequency"": 0.8454680534918276}, {""name"": ""\u00e9loi"", ""relative_frequency"": 0.15453194650817237}]"
elouan,7650,"[[1974, 5], [1975, 5], [1979, 5], [1980, 5], [1981, 5], [1982, 5], [1983, 5], [1984, 15], [1985, 5], [1986, 5], [1987, 5], [1988, 5], [1989, 15], [1990, 10], [1991, 10], [1992, 10], [1993, 20], [1994, 20], [1995, 25], [1996, 25], [1997, 60], [1998, 75], [1999, 115], [2000, 160], [2001, 245], [2002, 295], [2003, 390], [2004, 455], [2005, 470], [2006, 580], [2007, 565], [2008, 485], [2009, 485], [2010, 445], [2011, 395], [2012, 360], [2013, 300], [2014, 245], [2015, 220], [2016, 170], [2017, 190], [2018, 135], [2019, 135], [2020, 100], [2021, 90], [2022, 125], [2023, 75], [2024, 80]]",0.0,1100.0,0.22866812252038005,0.22558918587369364,/e.lwɑ̃/,0.0,"[{""name"": ""elouan"", ""relative_frequency"": 1.0}]"
eloïse,10615,"[[1969, 5], [1970, 5], [1971, 10], [1972, 5], [1973, 10], [1974, 20], [1975, 15], [1976, 25], [1977, 25], [1978, 30], [1979, 50], [1980, 35], [1981, 70], [1982, 60], [1983, 75], [1984, 90], [1985, 95], [1986, 95], [1987, 110], [1988, 85], [1989, 80], [1990, 90], [1991, 70], [1992, 50], [1993, 60], [1994, 50], [1995, 95], [1996, 220], [1997, 325], [1998, 280], [1999, 55], [2000, 5], [2001, 10], [2002, 10], [2003, 5], [2004, 5], [2005, 10], [2006, 10], [2007, 5], [2008, 10], [2009, 15], [2010, 230], [2011, 675], [2012, 830], [2013, 805], [2014, 760], [2015, 705], [2016, 665], [2017, 640], [2018, 555], [2019, 455], [2020, 435], [2021, 455], [2022, 390], [2023, 305], [2024, 335]]",1.0,4235.0,0.8803722717034632,0.3130234258887919,/e.lɔ.iz/,1.0,"[{""name"": ""elo\u00efse"", ""relative_frequency"": 0.2755353666450357}, {""name"": ""h\u00e9lo\u00efse"", ""relative_frequency"": 0.6594419208306295}, {""name"": ""\u00e9lo\u00efse"", ""relative_frequency"": 0.06502271252433485}]"
elsa,47500,"[[1941, 50], [1942, 40], [1943, 20], [1944, 15], [1945, 5], [1946, 5], [1947, 10], [1948, 10], [1949, 15], [1950, 15], [1951, 15], [1952, 15], [1953, 15], [1954, 15], [1955, 15], [1956, 10], [1957, 20], [1958, 20], [1959, 25], [1960, 25], [1961, 35], [1962, 40], [1963, 45], [1964, 40], [1965, 60], [1966, 80], [1967, 75], [1968, 105], [1969, 105], [1970, 205], [1971, 325], [1972, 400], [1973, 335], [1974, 320], [1975, 330], [1976, 355], [1977, 425], [1978, 400], [1979, 350], [1980, 385], [1981, 350], [1982, 515], [1983, 670], [1984, 695], [1985, 780], [1986, 780], [1987, 1375], [1988, 1500], [1989, 1300], [1990, 1000], [1991, 880], [1992, 710], [1993, 545], [1994, 615], [1995, 660], [1996, 760], [1997, 800], [1998, 860], [1999, 910], [2000, 1030], [2001, 1275], [2002, 1180], [2003, 1180], [2004, 1250], [2005, 1215], [2006, 1295], [2007, 1365], [2008, 1460], [2009, 1400], [2010, 1370], [2011, 1345], [2012, 1375], [2013, 1185], [2014, 1460], [2015, 1480], [2016, 1065], [2017, 995], [2018, 840], [2019, 750], [2020, 640], [2021, 540], [2022, 500], [2023, 420], [2024, 405]]",1.0,6155.0,1.2795020855572175,1.400717167189601,/ɛl.sa/,1.0,"[{""name"": ""elsa"", ""relative_frequency"": 1.0}]"
ely,1740,"[[1955, 5], [1961, 5], [1962, 5], [1964, 5], [1975, 5], [1979, 5], [1981, 5], [1983, 5], [1984, 5], [1986, 5], [1987, 5], [1988, 5], [1989, 5], [1991, 10], [1992, 5], [1993, 15], [1994, 5], [1995, 10], [1996, 10], [1997, 5], [1998, 5], [1999, 10], [2000, 10], [2001, 15], [2002, 15], [2003, 20], [2004, 5], [2005, 35], [2006, 140], [2007, 80], [2008, 70], [2009, 45], [2010, 55], [2011, 60], [2012, 70], [2013, 80], [2014, 80], [2015, 95], [2016, 85], [2017, 90], [2018, 85], [2019, 65], [2020, 75], [2021, 85], [2022, 80], [2023, 90], [2024, 70]]",0.3879310344827586,725.0,0.15071308075206866,0.05131048149284012,/e.li/,0.07894736842105263,"[{""name"": ""eli"", ""relative_frequency"": 0.07776904948939513}, {""name"": ""elie"", ""relative_frequency"": 0.7651217596229379}, {""name"": ""ely"", ""relative_frequency"": 0.06834249803613511}, {""name"": ""\u00e9lie"", ""relative_frequency"": 0.08876669285153181}]"
elya,6775,"[[1981, 5], [1992, 5], [1995, 5], [1996, 5], [1997, 15], [1998, 15], [1999, 10], [2000, 15], [2001, 15], [2002, 25], [2003, 35], [2004, 75], [2005, 80], [2006, 155], [2007, 155], [2008, 145], [2009, 190], [2010, 245], [2011, 230], [2012, 280], [2013, 265], [2014, 310], [2015, 335], [2016, 405], [2017, 440], [2018, 440], [2019, 465], [2020, 425], [2021, 465], [2022, 460], [2023, 555], [2024, 505]]",0.9933579335793358,4160.0,0.8647812633498009,0.19978650121493785,/el.ja/,0.9933579335793358,"[{""name"": ""elya"", ""relative_frequency"": 1.0}]"
elyana,2360,"[[2000, 5], [2003, 5], [2004, 5], [2005, 5], [2006, 5], [2007, 20], [2008, 25], [2009, 30], [2010, 35], [2011, 50], [2012, 60], [2013, 75], [2014, 110], [2015, 145], [2016, 135], [2017, 160], [2018, 185], [2019, 205], [2020, 190], [2021, 215], [2022, 235], [2023, 225], [2024, 235]]",1.0,1785.0,0.3710659988171622,0.06959352662247281,/e.lja.na/,1.0,"[{""name"": ""eliana"", ""relative_frequency"": 0.566574839302112}, {""name"": ""elyana"", ""relative_frequency"": 0.43342516069788795}]"
elyas,4210,"[[1984, 5], [1987, 5], [1988, 5], [1989, 5], [1990, 5], [1991, 5], [1992, 10], [1993, 10], [1994, 15], [1995, 20], [1996, 15], [1997, 15], [1998, 20], [1999, 15], [2000, 25], [2001, 40], [2002, 40], [2003, 60], [2004, 75], [2005, 65], [2006, 155], [2007, 125], [2008, 155], [2009, 180], [2010, 155], [2011, 155], [2012, 190], [2013, 195], [2014, 260], [2015, 275], [2016, 270], [2017, 250], [2018, 220], [2019, 205], [2020, 195], [2021, 195], [2022, 200], [2023, 175], [2024, 200]]",0.0,1910.0,0.39705101273993265,0.12414777418669938,/e.ljas/,0.0007100591715976331,"[{""name"": ""elias"", ""relative_frequency"": 0.7578698224852071}, {""name"": ""elyas"", ""relative_frequency"": 0.19928994082840237}, {""name"": ""\u00e9lias"", ""relative_frequency"": 0.04284023668639053}]"
